bench-size,solver-version,Runtime (s),Reported Runtime (s),runtime-difference,runtime-difference-%,Num. variables,Num. constraints,bench-size-category
FINE-hydrogen-partload-1-168ts,gurobi-13.0.0,0.1366013170008955,0.1198689937591552,0.0167323232417403,12.249020440725774,2707,3883,S
FINE-hydrogen-partload-1-168ts,highs-1.12.0,1.8336192030001257,1.8143208026885984,0.019298400311527297,1.0524759055725255,2707,3883,S
FINE-hydrogen-partload-1-168ts,scip-10.0.0,0.4527905210015888,0.4267439999999999,0.026046521001588885,5.752443965472831,2707,3883,S
pypsa-power+ely-ucgas-1-1h,gurobi-10.0.0,17.658088105999923,16.801554918289185,0.8565331877107383,4.850656438958998,87604,157684,M
pypsa-power+ely-ucgas-1-1h,highs-1.5.0.dev0,58.54836125500003,57.67913222312927,0.8692290318707592,1.4846342634338496,87604,157684,M
pypsa-power+ely-ucgas-1-1h,scip-8.0.3,59.30207876800012,58.383772,0.9183067680001216,1.5485237399395302,87604,157684,M
pypsa-power+ely-ucgas-1-1h,gurobi-11.0.0,18.137868182000147,17.385411977767944,0.7524562042322032,4.148537174721193,87604,157684,M
pypsa-power+ely-ucgas-1-1h,highs-1.6.0.dev0,57.53939345699996,56.8264582157135,0.7129352412864591,1.2390385064090852,87604,157684,M
pypsa-power+ely-ucgas-1-1h,scip-8.1.0,58.567770324999856,57.802846,0.7649243249998534,1.3060499328473545,87604,157684,M
pypsa-power+ely-ucgas-1-1h,cbc-2.10.11,55.32660233299998,54.62,0.7066023329999851,1.277147526152219,87604,157684,M
pypsa-power+ely-ucgas-1-1h,gurobi-12.0.0,17.041209169000012,16.277580976486206,0.7636281925138064,4.481068126919872,87604,157684,M
pypsa-power+ely-ucgas-1-1h,highs-1.9.0,58.622400879,57.71735835075378,0.90504252824622,1.5438510103233059,87604,157684,M
pypsa-power+ely-ucgas-1-1h,scip-9.2.0,58.97081865200016,58.208427,0.7623916520001615,1.2928286726002622,87604,157684,M
pypsa-power+ely-ucgas-1-1h,cbc-2.10.12,56.44511963600007,54.87,1.5751196360000748,2.790532903743694,87604,157684,M
pypsa-power+ely-ucgas-1-1h,gurobi-13.0.0,16.990900229999625,16.269125938415527,0.7217742915840972,4.248005001581444,87604,157684,M
pypsa-power+ely-ucgas-1-1h,highs-1.12.0,67.11014031100012,66.35568046569824,0.7544598453018807,1.1242113960805056,87604,157684,M
pypsa-power+ely-ucgas-1-1h,scip-10.0.0,59.252943469,58.457557,0.7953864690000003,1.342357733529527,87604,157684,M
pypsa-de-elec-trex_copt-10-3h,gurobi-10.0.0,1578.3349137639998,1570.544261932373,7.790651831626747,0.4935994105995961,703869,1501105,M
pypsa-de-elec-trex_copt-10-3h,gurobi-11.0.0,650.531504984001,644.1766800880432,6.35482489595779,0.9768665848265227,703869,1501105,M
pypsa-de-elec-trex_copt-10-3h,gurobi-12.0.0,1079.8776452460006,1073.4799959659576,6.39764928004297,0.5924420519498353,703869,1501105,M
pypsa-de-elec-trex_copt-10-3h,gurobi-13.0.0,1468.0149078190009,1461.6444618701937,6.370445948807173,0.4339496768647678,703869,1501105,M
pypsa-de-elec-trex_copt-10-3h,highs-hipo-1.12.0-hipo,548.6443839560015,548.6443839560015,0.0,0.0,703869,1501105,M
pypsa-de-elec-trex_copt-50-3h,gurobi-13.0.0,675.9127318770043,650.7675561904907,25.14517568651354,3.7201808015489792,2879763,6124173,L
pypsa-de-elec-trex_copt-50-3h,highs-hipo-1.12.0-hipo,13170.412436850997,13170.412436850997,0.0,0.0,2879763,6124173,L
pypsa-eur-elec-100-3h,gurobi-13.0.0,3154.032548642994,3094.800269842148,59.23227880084596,1.8779856544705078,6720092,14064375,L
pypsa-de-elec-10-1h,gurobi-13.0.0,146.85964792799496,128.30193495750427,18.557712970490684,12.636359430460775,2111271,4502789,L
pypsa-de-elec-10-1h,highs-hipo-1.12.0-hipo,1998.0988146970049,1998.0988146970049,0.0,0.0,2111271,4502789,L
pypsa-de-elec-10-1h,highs-ipx-1.12.0-hipo,14797.838572816996,14797.838572816996,0.0,0.0,2111271,4502789,L
pypsa-de-elec-10-1h,highs-1.12.0,30500.32222700801,30477.26105809212,23.06116891589045,0.07560959108645024,2111271,4502789,L
pypsa-de-elec-dfp-20-1h,gurobi-13.0.0,481.7661000590015,449.3641219139099,32.40197814509156,6.725665865888721,3854613,8208403,L
pypsa-de-elec-dfp-20-1h,highs-hipo-1.12.0-hipo,5993.152001606999,5993.152001606999,0.0,0.0,3854613,8208403,L
pypsa-de-elec-trex_vopt-dfp-10-1h,gurobi-13.0.0,563.1006232509972,544.1030659675598,18.997557283437345,3.373741121747854,2111309,4502865,L
pypsa-de-elec-trex_vopt-dfp-10-1h,highs-1.12.0,85172.81605425701,85152.41181516647,20.404239090537885,0.023956280930690285,2111309,4502865,L
pypsa-de-elec-trex_vopt-dfp-10-3h,gurobi-10.0.0,507.6285556969997,499.89591693878174,7.732638758217945,1.5232867953223477,703869,1501105,M
pypsa-de-elec-trex_vopt-dfp-10-3h,gurobi-11.0.0,731.3238123689989,725.2651040554047,6.058708313594252,0.8284576833301924,703869,1501105,M
pypsa-de-elec-trex_vopt-dfp-10-3h,gurobi-12.0.0,908.7250072589997,902.4691030979156,6.255904161084004,0.6884265439061458,703869,1501105,M
pypsa-de-elec-trex_vopt-dfp-10-3h,gurobi-13.0.0,1280.803704854996,1274.4965119361875,6.307192918808596,0.4924402463000881,703869,1501105,M
pypsa-de-elec-trex_vopt-dfp-10-3h,highs-1.12.0,3559.810454034996,3552.3786487579346,7.431805277061358,0.2087696907748981,703869,1501105,M
pypsa-de-elec-50-3h,gurobi-13.0.0,289.8933526289911,263.9121310710907,25.981221557900426,8.962337812261428,2879645,6123937,L
pypsa-de-elec-50-3h,highs-hipo-1.12.0-hipo,5500.474371075994,5500.474371075994,0.0,0.0,2879645,6123937,L
pypsa-de-elec-50-3h,highs-ipx-1.12.0-hipo,48917.46950559699,48917.46950559699,0.0,0.0,2879645,6123937,L
pypsa-de-elec-trex_vopt-10-3h,gurobi-10.0.0,656.7600870309998,648.7604160308838,7.999671000115995,1.2180507247753019,703869,1501105,M
pypsa-de-elec-trex_vopt-10-3h,gurobi-11.0.0,1453.526282322,1447.085666179657,6.44061614234306,0.44310283347984686,703869,1501105,M
pypsa-de-elec-trex_vopt-10-3h,gurobi-12.0.0,1334.8141141559972,1328.1919240951538,6.6221900608434225,0.49611327829198393,703869,1501105,M
pypsa-de-elec-trex_vopt-10-3h,gurobi-13.0.0,1473.8851235380062,1467.709941148758,6.175182389248221,0.4189731133471872,703869,1501105,M
pypsa-de-elec-trex_vopt-10-3h,highs-hipo-1.12.0-hipo,664.6151803810062,664.6151803810062,0.0,0.0,703869,1501105,M
pypsa-de-elec-trex_vopt-10-3h,highs-ipx-1.12.0-hipo,3574.6836313879976,3574.6836313879976,0.0,0.0,703869,1501105,M
pypsa-de-elec-trex_vopt-10-3h,highs-1.12.0,2952.861641026,2945.6628770828247,7.198763943175436,0.24378940899764465,703869,1501105,M
pypsa-eur-elec-50-24h,gurobi-12.0.0,3490.881909959004,3486.923056125641,3.958853833363264,0.11340555010094155,443333,923190,M
pypsa-eur-elec-50-24h,gurobi-13.0.0,3356.899099162998,3352.8631739616394,4.035925201358623,0.12022777814099123,443333,923190,M
pypsa-eur-elec-50-24h,highs-hipo-1.12.0-hipo,994.484785560002,994.484785560002,0.0,0.0,443333,923190,M
pypsa-eur-elec-50-24h,highs-ipx-1.12.0-hipo,840.4238477170002,840.4238477170002,0.0,0.0,443333,923190,M
pypsa-eur-elec-50-3h,gurobi-13.0.0,3524.640558254003,3493.991401195526,30.649157058476703,0.8695683021266526,3542548,7379675,L
pypsa-eur-elec-50-3h,highs-hipo-1.12.0-hipo,15242.385195757,15242.385195757,0.0,0.0,3542548,7379675,L
pypsa-eur-elec-50-3h,highs-ipx-1.12.0-hipo,74664.283962099,74664.283962099,0.0,0.0,3542548,7379675,L
pypsa-de-elec-trex_copt-dfp-10-1h,gurobi-13.0.0,552.1199110390007,533.0534610748291,19.066449964171625,3.4533168579795714,2111309,4502865,L
pypsa-de-elec-trex_copt-dfp-10-1h,highs-hipo-1.12.0-hipo,11486.280942394003,11486.280942394003,0.0,0.0,2111309,4502865,L
pypsa-de-elec-trex_copt-dfp-10-1h,highs-1.12.0,85896.52626633999,85873.38935446739,23.13691187259974,0.026935794587151226,2111309,4502865,L
pypsa-de-elec-dfp-10-1h,gurobi-13.0.0,319.50899926900456,301.16634607315063,18.342653195853927,5.740887811554464,2111271,4502789,L
pypsa-de-elec-dfp-10-1h,highs-hipo-1.12.0-hipo,4994.882943600998,4994.882943600998,0.0,0.0,2111271,4502789,L
pypsa-de-elec-dfp-10-1h,highs-ipx-1.12.0-hipo,19386.069528448992,19386.069528448992,0.0,0.0,2111271,4502789,L
pypsa-de-elec-dfp-10-1h,highs-1.12.0,71276.268222631,71253.86956429482,22.39865833618387,0.031425127738480635,2111271,4502789,L
pypsa-de-elec-trex_copt-20-1h,gurobi-13.0.0,1178.4059438419936,1148.8415729999542,29.564370842039352,2.508844341505077,3854670,8208517,L
pypsa-de-elec-trex_copt-20-1h,highs-hipo-1.12.0-hipo,24653.512998186,24653.512998186,0.0,0.0,3854670,8208517,L
pypsa-de-elec-trex_vopt-10-1h,gurobi-13.0.0,556.0059503889934,536.8196511268616,19.186299262131797,3.450736318326928,2111309,4502865,L
pypsa-de-elec-trex_vopt-10-1h,highs-hipo-1.12.0-hipo,11150.948562995009,11150.948562995009,0.0,0.0,2111309,4502865,L
pypsa-de-elec-dfp-10-3h,gurobi-10.0.0,1571.289741748,1563.5610349178314,7.728706830168676,0.49187025313172245,703831,1501029,M
pypsa-de-elec-dfp-10-3h,gurobi-11.0.0,1374.82737567,1368.5739450454712,6.253430624528846,0.4548520588980371,703831,1501029,M
pypsa-de-elec-dfp-10-3h,gurobi-12.0.0,2045.6713331880017,2039.1081140041351,6.563219183866522,0.32083448975345974,703831,1501029,M
pypsa-de-elec-dfp-10-3h,gurobi-13.0.0,1802.699754735004,1796.061371088028,6.638383646976081,0.36824677151808455,703831,1501029,M
pypsa-de-elec-dfp-10-3h,highs-hipo-1.12.0-hipo,490.6244673089968,490.6244673089968,0.0,0.0,703831,1501029,M
pypsa-de-elec-dfp-10-3h,highs-ipx-1.12.0-hipo,2444.0271068209986,2444.0271068209986,0.0,0.0,703831,1501029,M
pypsa-de-elec-trex_copt-dfp-50-3h,gurobi-13.0.0,634.8138213979983,608.9049220085144,25.90889938948385,4.0813382626778365,2879763,6124173,L
pypsa-de-elec-trex_vopt-dfp-20-1h,gurobi-13.0.0,1129.7322427190084,1098.7759499549866,30.956292764021782,2.740144221210951,3854670,8208517,L
pypsa-de-elec-20-1h,gurobi-13.0.0,656.0546303599986,622.0128829479218,34.0417474120768,5.188858646329039,3854613,8208403,L
pypsa-de-elec-20-1h,highs-hipo-1.12.0-hipo,7886.210970529006,7886.210970529006,0.0,0.0,3854613,8208403,L
pypsa-eur-elec-100-12h,gurobi-13.0.0,3128.30503672699,3113.294273853302,15.010762873687781,0.47983693078066625,1680902,3517335,L
pypsa-eur-elec-100-12h,highs-hipo-1.12.0-hipo,4825.267783032003,4825.267783032003,0.0,0.0,1680902,3517335,L
pypsa-eur-elec-100-12h,highs-ipx-1.12.0-hipo,18664.001028398,18664.001028398,0.0,0.0,1680902,3517335,L
pypsa-de-elec-trex_copt-10-1h,gurobi-13.0.0,600.7057695599942,582.5433790683746,18.16239049161959,3.0235085814013742,2111309,4502865,L
pypsa-de-elec-dfp-50-3h,gurobi-13.0.0,337.5526760920038,311.10126209259033,26.45141399941349,7.836232941670963,2879645,6123937,L
pypsa-de-elec-dfp-50-3h,highs-hipo-1.12.0-hipo,8520.903523344998,8520.903523344998,0.0,0.0,2879645,6123937,L
pypsa-de-elec-dfp-50-3h,highs-ipx-1.12.0-hipo,63416.69015321901,63416.69015321901,0.0,0.0,2879645,6123937,L
pypsa-de-elec-trex_copt-dfp-10-3h,gurobi-10.0.0,845.044507093,837.3354268074036,7.709080285596428,0.9122691433278577,703869,1501105,M
pypsa-de-elec-trex_copt-dfp-10-3h,gurobi-11.0.0,760.1178567199986,753.8634669780731,6.254389741925479,0.8228184204110052,703869,1501105,M
pypsa-de-elec-trex_copt-dfp-10-3h,gurobi-12.0.0,1307.289218648002,1301.0400331020355,6.249185545966384,0.4780262436822733,703869,1501105,M
pypsa-de-elec-trex_copt-dfp-10-3h,gurobi-13.0.0,1384.192210885005,1378.0421838760376,6.1500270089672995,0.4443044080587033,703869,1501105,M
pypsa-de-elec-trex_copt-dfp-10-3h,highs-hipo-1.12.0-hipo,540.994438709,540.994438709,0.0,0.0,703869,1501105,M
pypsa-de-elec-trex_copt-dfp-20-1h,gurobi-13.0.0,1113.1540554120002,1081.3874509334564,31.76660447854374,2.853747360852609,3854670,8208517,L
pypsa-de-elec-10-3h,gurobi-10.0.0,1518.5415935190003,1510.7062170505524,7.835376468447976,0.5159803657594011,703831,1501029,M
pypsa-de-elec-10-3h,highs-1.5.0.dev0,3254.447021516001,3246.096278429032,8.350743086969032,0.2565948387471077,703831,1501029,M
pypsa-de-elec-10-3h,gurobi-11.0.0,819.6053401810004,813.4969561100006,6.1083840709998185,0.7452835860794723,703831,1501029,M
pypsa-de-elec-10-3h,highs-1.6.0.dev0,3147.7450729970005,3141.946448326111,5.798624670889694,0.1842151933024476,703831,1501029,M
pypsa-de-elec-10-3h,gurobi-12.0.0,714.6875555160004,708.0701150894165,6.617440426583926,0.9259207573309669,703831,1501029,M
pypsa-de-elec-10-3h,highs-1.9.0,1678.788813866002,1668.590735912323,10.198077953679103,0.6074663989566644,703831,1501029,M
pypsa-de-elec-10-3h,gurobi-13.0.0,1067.3663923450003,1060.9421660900116,6.424226254988753,0.6018763848161595,703831,1501029,M
pypsa-de-elec-10-3h,highs-hipo-1.12.0-hipo,369.8622583690012,369.8622583690012,0.0,0.0,703831,1501029,M
pypsa-de-elec-10-3h,highs-ipx-1.12.0-hipo,1917.7374094050028,1917.7374094050028,0.0,0.0,703831,1501029,M
pypsa-de-elec-10-3h,highs-1.12.0,1723.4433951399988,1716.5741188526154,6.8692762873834,0.3985785844057498,703831,1501029,M
pglib_opf_case162_ieee_dtc-162-NA,gurobi-10.0.0,70.70870240500153,70.38848304748535,0.32021935751618,0.4528712119224656,742,1867,S
SWITCH-planning-reserves-3-6ts,gurobi-10.0.0,0.3159273179990123,0.005976915359497,0.3099504026395153,98.1081359480551,618,784,S
SWITCH-planning-reserves-3-6ts,highs-1.5.0.dev0,0.0105676499988476,0.0035021305084228,0.007065519490424801,66.85989308119869,618,784,S
SWITCH-planning-reserves-3-6ts,scip-8.0.3,0.0204318340001918,0.0115959999999999,0.008835834000191901,43.24542769929002,618,784,S
OEMOF-house-without-nonconvex-investment-1-365ts,gurobi-10.0.0,1.4450012010020146,1.4259209632873535,0.019080237714661052,1.3204305782881112,2184,2181,S
OEMOF-house-without-nonconvex-investment-1-365ts,highs-1.5.0.dev0,1.2608567140014202,1.2430157661437988,0.01784094785762136,1.414986148664095,2184,2181,S
OEMOF-house-without-nonconvex-investment-1-365ts,scip-8.0.3,2674.2500486850004,2674.226218,0.023830685000575613,0.0008911165585392359,2184,2181,S
Sienna_modified_RTS_GMLC_DA_sys_NetCopperPlate_Horizon12_Day29-73-1h,gurobi-10.0.0,5.560446960997069,5.223098039627075,0.33734892136999406,6.066938930202519,7380,6048,S
Sienna_modified_RTS_GMLC_DA_sys_NetCopperPlate_Horizon12_Day29-73-1h,highs-1.5.0.dev0,72.35034419899603,72.29968047142029,0.05066372757573845,0.07002555155285839,7380,6048,S
Sienna_modified_RTS_GMLC_DA_sys_NetCopperPlate_Horizon12_Day29-73-1h,scip-8.0.3,67.24422724600299,67.201038,0.043189246002995674,0.06422744043885618,7380,6048,S
tulipa-1_EU_investment_simple-28-13h,gurobi-10.0.0,10.257649787003174,9.637546062469482,0.620103724533692,6.045280716440393,124519,186368,M
tulipa-1_EU_investment_simple-28-13h,highs-1.5.0.dev0,111.46874551699877,110.50428438186646,0.9644611351323107,0.8652300971533158,124519,186368,M
tulipa-1_EU_investment_simple-28-13h,scip-8.0.3,99.34918746100448,98.11609,1.2330974610044763,1.2411751847376498,124519,186368,M
genx-3_three_zones_w_co2_capture-no_uc-3-1h,gurobi-10.0.0,12.231587995003792,11.026207208633425,1.2053807863703678,9.854654905501452,103506,114590,M
genx-3_three_zones_w_co2_capture-no_uc-3-1h,highs-1.5.0.dev0,53.90097429999878,53.02526116371155,0.8757131362872315,1.6246703286164,103506,114590,M
genx-3_three_zones_w_co2_capture-no_uc-3-1h,scip-8.0.3,136.216793323998,135.441171,0.7756223239979931,0.5694028651468394,103506,114590,M
times-etimeseu-france-elec+heat-co2-multi_stage-1-64ts,gurobi-10.0.0,5.736057112997514,5.077528953552246,0.6585281594452681,11.480502137140306,92102,91306,M
times-etimeseu-france-elec+heat-co2-multi_stage-1-64ts,highs-1.5.0.dev0,20.71305102000042,19.98507046699524,0.7279805530051817,3.514598367484574,92102,91306,M
times-etimeseu-france-elec+heat-co2-multi_stage-1-64ts,scip-8.0.3,90.4243320339956,89.722887,0.7014450339955971,0.7757259779722613,92102,91306,M
pglib_opf_case162_ieee_dtc-162-NA,gurobi-11.0.0,41.545159887005866,41.28594708442688,0.25921280257898616,0.6239302081975149,742,1867,S
SWITCH-planning-reserves-3-6ts,gurobi-11.0.0,0.2567802240009769,0.0056791305541992,0.25110109344677767,97.78833024377391,618,784,S
SWITCH-planning-reserves-3-6ts,highs-1.6.0.dev0,0.0100027529988437,0.0036525726318359,0.0063501803670078,63.484326442349115,618,784,S
SWITCH-planning-reserves-3-6ts,scip-8.1.0,0.0192822850003722,0.011411,0.0078712850003722,40.82132900857063,618,784,S
SWITCH-planning-reserves-3-6ts,cbc-2.10.11,0.0494315210016793,0.03,0.019431521001679303,39.309979964037865,618,784,S
OEMOF-house-without-nonconvex-investment-1-365ts,gurobi-11.0.0,0.606622385996161,0.5920908451080322,0.014531540888128802,2.395483784243459,2184,2181,S
OEMOF-house-without-nonconvex-investment-1-365ts,highs-1.6.0.dev0,1.2555787329984014,1.238245725631714,0.017333007366687303,1.3804795279779059,2184,2181,S
OEMOF-house-without-nonconvex-investment-1-365ts,scip-8.1.0,2656.1283029900005,2656.106524,0.02177899000071193,0.0008199524840797542,2184,2181,S
OEMOF-house-without-nonconvex-investment-1-365ts,cbc-2.10.11,393.3393381900023,393.3,0.039338190002297324,0.01000108206397984,2184,2181,S
Sienna_modified_RTS_GMLC_DA_sys_NetCopperPlate_Horizon12_Day29-73-1h,gurobi-11.0.0,6.095935992001614,4.448256969451904,1.6476790225497098,27.029139162740627,7380,6048,S
Sienna_modified_RTS_GMLC_DA_sys_NetCopperPlate_Horizon12_Day29-73-1h,highs-1.6.0.dev0,67.02957998700003,66.99979138374329,0.029788603256747592,0.04444098152267238,7380,6048,S
Sienna_modified_RTS_GMLC_DA_sys_NetCopperPlate_Horizon12_Day29-73-1h,scip-8.1.0,63.43979724500241,63.398235,0.041562245002410236,0.06551446695502228,7380,6048,S
Sienna_modified_RTS_GMLC_DA_sys_NetCopperPlate_Horizon12_Day29-73-1h,cbc-2.10.11,2356.058823377003,2356.01,0.04882337700291828,0.0020722477944306334,7380,6048,S
tulipa-1_EU_investment_simple-28-13h,gurobi-11.0.0,6.3947615360084455,5.67854905128479,0.7162124847236555,11.199987375459026,124519,186368,M
tulipa-1_EU_investment_simple-28-13h,highs-1.6.0.dev0,99.23825413700251,98.62405204772948,0.6142020892730358,0.6189166613361662,124519,186368,M
tulipa-1_EU_investment_simple-28-13h,scip-8.1.0,95.79687168799865,94.750048,1.0468236879986392,1.0927535206035173,124519,186368,M
tulipa-1_EU_investment_simple-28-13h,cbc-2.10.11,239.7106627559988,239.0,0.7106627559988112,0.29646689380780444,124519,186368,M
genx-3_three_zones_w_co2_capture-no_uc-3-1h,gurobi-11.0.0,11.430480994997197,10.397307872772217,1.03317312222498,9.038754560522616,103506,114590,M
genx-3_three_zones_w_co2_capture-no_uc-3-1h,highs-1.6.0.dev0,51.92965636099689,51.20230460166931,0.7273517593275756,1.4006481272883444,103506,114590,M
genx-3_three_zones_w_co2_capture-no_uc-3-1h,scip-8.1.0,133.41798753800686,132.776884,0.6411035380068597,0.4805225665873788,103506,114590,M
times-etimeseu-france-elec+heat-co2-multi_stage-1-64ts,gurobi-11.0.0,5.536229065997759,5.033726930618286,0.5025021353794727,9.07661387180897,92102,91306,M
times-etimeseu-france-elec+heat-co2-multi_stage-1-64ts,highs-1.6.0.dev0,19.83914787400863,19.34779691696167,0.4913509570469614,2.476673696709942,92102,91306,M
times-etimeseu-france-elec+heat-co2-multi_stage-1-64ts,scip-8.1.0,88.40449107300083,87.800358,0.6041330730008241,0.6833737355062149,92102,91306,M
pglib_opf_case162_ieee_dtc-162-NA,gurobi-12.0.0,60.19394027400995,59.92341995239258,0.2705203216173686,0.4494145430352757,742,1867,S
SWITCH-planning-reserves-3-6ts,gurobi-12.0.0,0.3081980119895888,0.0060310363769531,0.30216697561263567,98.04312937062136,618,784,S
SWITCH-planning-reserves-3-6ts,highs-1.9.0,0.0116209169937064,0.0041170120239257,0.007503904969780701,64.57239969827363,618,784,S
SWITCH-planning-reserves-3-6ts,scip-9.2.0,0.0194362309994176,0.011642,0.0077942309994176,40.1015556959122,618,784,S
SWITCH-planning-reserves-3-6ts,cbc-2.10.12,0.0585399630072061,0.03,0.0285399630072061,48.752957024747204,618,784,S
OEMOF-house-without-nonconvex-investment-1-365ts,gurobi-12.0.0,1.3623321420018328,1.346724033355713,0.015608108646119945,1.1456904058055284,2184,2181,S
OEMOF-house-without-nonconvex-investment-1-365ts,highs-1.9.0,1.3325170230091317,1.3141067028045654,0.018410320204566233,1.3816198882766595,2184,2181,S
OEMOF-house-without-nonconvex-investment-1-365ts,scip-9.2.0,2619.9419632229983,2619.918824,0.02313922299845217,0.0008831960143875392,2184,2181,S
OEMOF-house-without-nonconvex-investment-1-365ts,cbc-2.10.12,422.18104054100695,422.12,0.061040541006946114,0.014458380444731784,2184,2181,S
Sienna_modified_RTS_GMLC_DA_sys_NetCopperPlate_Horizon12_Day29-73-1h,gurobi-12.0.0,4.514982542008511,4.218513011932373,0.29646953007613774,6.5663494225661365,7380,6048,S
Sienna_modified_RTS_GMLC_DA_sys_NetCopperPlate_Horizon12_Day29-73-1h,highs-1.9.0,116.30953470499662,116.2531988620758,0.0563358429208165,0.04843613471905355,7380,6048,S
Sienna_modified_RTS_GMLC_DA_sys_NetCopperPlate_Horizon12_Day29-73-1h,scip-9.2.0,65.25701208801183,65.214391,0.042621088011827624,0.06531265629254486,7380,6048,S
Sienna_modified_RTS_GMLC_DA_sys_NetCopperPlate_Horizon12_Day29-73-1h,cbc-2.10.12,2316.595940094994,2316.49,0.10594009499436652,0.00457309335481363,7380,6048,S
tulipa-1_EU_investment_simple-28-13h,gurobi-12.0.0,6.216185780998785,5.494509935379028,0.7216758456197567,11.609624793160567,124519,186368,M
tulipa-1_EU_investment_simple-28-13h,highs-1.9.0,110.6344869589957,109.59893655776978,1.035550401225919,0.9360104879500399,124519,186368,M
tulipa-1_EU_investment_simple-28-13h,scip-9.2.0,99.5372870459978,98.461709,1.0755780459978013,1.0805780204766473,124519,186368,M
tulipa-1_EU_investment_simple-28-13h,cbc-2.10.12,259.3384303919884,257.45,1.888430391988436,0.7281722146363288,124519,186368,M
genx-3_three_zones_w_co2_capture-no_uc-3-1h,gurobi-12.0.0,5.514799969008891,4.470582962036133,1.044217006972758,18.93481201205604,103506,114590,M
genx-3_three_zones_w_co2_capture-no_uc-3-1h,highs-1.9.0,76.76154013200721,75.6782808303833,1.0832593016239116,1.4112005826889678,103506,114590,M
genx-3_three_zones_w_co2_capture-no_uc-3-1h,scip-9.2.0,143.85528682600125,143.108923,0.7463638260012431,0.5188296116666189,103506,114590,M
times-etimeseu-france-elec+heat-co2-multi_stage-1-64ts,gurobi-12.0.0,5.746646190003958,5.182789087295532,0.5638571027084254,9.811933501130284,92102,91306,M
times-etimeseu-france-elec+heat-co2-multi_stage-1-64ts,highs-1.9.0,20.290313808000064,19.3617160320282,0.9285977759718662,4.576556995415905,92102,91306,M
times-etimeseu-france-elec+heat-co2-multi_stage-1-64ts,scip-9.2.0,93.63738439900044,92.964379,0.673005399000445,0.7187357948110618,92102,91306,M
pglib_opf_case162_ieee_dtc-162-NA,gurobi-13.0.0,142.40926164700068,142.14490580558777,0.26435584141290747,0.18563107367846896,742,1867,S
SWITCH-planning-reserves-3-6ts,gurobi-13.0.0,0.3006773980014259,0.0054669380187988,0.29521045998262707,98.18179282675152,618,784,S
SWITCH-planning-reserves-3-6ts,highs-1.12.0,0.0141173590091057,0.0073225498199462,0.0067948091891595,48.1308804626761,618,784,S
SWITCH-planning-reserves-3-6ts,scip-10.0.0,0.0197497859917348,0.011252,0.008497785991734801,43.027230752227325,618,784,S
OEMOF-house-without-nonconvex-investment-1-365ts,gurobi-13.0.0,0.517853040000773,0.5020339488983154,0.015819091102457605,3.054745242479216,2184,2181,S
OEMOF-house-without-nonconvex-investment-1-365ts,highs-1.12.0,0.9948182839871152,0.9778146743774414,0.017003609609673842,1.7092176413892761,2184,2181,S
OEMOF-house-without-nonconvex-investment-1-365ts,scip-10.0.0,2656.2481192979903,2656.222952,0.02516729799026507,0.0009474754187088682,2184,2181,S
Sienna_modified_RTS_GMLC_DA_sys_NetCopperPlate_Horizon12_Day29-73-1h,gurobi-13.0.0,5.522124419003376,5.259214162826538,0.2629102561768377,4.761034635005332,7380,6048,S
Sienna_modified_RTS_GMLC_DA_sys_NetCopperPlate_Horizon12_Day29-73-1h,highs-1.12.0,95.62010984998778,95.58365154266356,0.03645830732422439,0.03812828429231202,7380,6048,S
Sienna_modified_RTS_GMLC_DA_sys_NetCopperPlate_Horizon12_Day29-73-1h,scip-10.0.0,67.04485109698726,66.996801,0.04805009698725371,0.07166858632849271,7380,6048,S
tulipa-1_EU_investment_simple-28-13h,gurobi-13.0.0,7.965820034994977,7.456496953964233,0.5093230810307432,6.393856235682136,124519,186368,M
tulipa-1_EU_investment_simple-28-13h,highs-1.12.0,114.30496618100732,113.50970578193665,0.7952603990706706,0.6957356496753939,124519,186368,M
tulipa-1_EU_investment_simple-28-13h,scip-10.0.0,105.31024946300022,104.105043,1.2052064630002235,1.1444341544586898,124519,186368,M
genx-3_three_zones_w_co2_capture-no_uc-3-1h,gurobi-13.0.0,5.821469450005679,4.810559034347534,1.0109104156581452,17.365210353498618,103506,114590,M
genx-3_three_zones_w_co2_capture-no_uc-3-1h,highs-hipo-1.12.0-hipo,36.10650454800634,36.10650454800634,0.0,0.0,103506,114590,M
genx-3_three_zones_w_co2_capture-no_uc-3-1h,highs-ipx-1.12.0-hipo,66.65968345299189,66.65968345299189,0.0,0.0,103506,114590,M
genx-3_three_zones_w_co2_capture-no_uc-3-1h,highs-1.12.0,72.37137724300555,71.567622423172,0.8037548198335571,1.1105976567707743,103506,114590,M
genx-3_three_zones_w_co2_capture-no_uc-3-1h,scip-10.0.0,134.10808857799566,133.439789,0.6682995779956684,0.49832906059726095,103506,114590,M
times-etimeseu-france-elec+heat-co2-multi_stage-1-64ts,gurobi-13.0.0,4.493932216006215,3.7432050704956055,0.7507271455106093,16.70535089151356,92102,91306,M
times-etimeseu-france-elec+heat-co2-multi_stage-1-64ts,highs-hipo-1.12.0-hipo,32.84855872299522,32.84855872299522,0.0,0.0,92102,91306,M
times-etimeseu-france-elec+heat-co2-multi_stage-1-64ts,highs-ipx-1.12.0-hipo,15.43091865700262,15.43091865700262,0.0,0.0,92102,91306,M
